1045,,205,,-2227663334362379007,909346712
1046,,299,,710724316260207619,909346712
1047,,289,,-6652907365089014528,909346712
1048,,297,,647462815246912512,909346712
1049,,236,,-7749428321237267197,909346712
1050,,292,,8021913691020200961,909346712
1051,,228,,-1346242036979135229,909346712
1052,,279,,-9053044491505169406,909346712
1053,,272,,-5097740526580462590,909346712
1054,,233,,3233179912242466050,909346712
1055,,291,,-4141358924460061440,909346712
1056,,243,,-360745366956208893,909346712
1057,,238,,-6914168920036209408,909346712
1058,,212,,5370964768172018691,909346712
1059,,261,,-7016115638165107710,909346712
1060,,210,,5101364517045275906,909346712
1061,,248,,-6949969018637316863,909346712
1062,,246,,6471549519295286273,909346712
1063,,200,,8363835418978814979,909346712
1064,,269,,-4702971871739835135,909346712
1065,,203,,3635953011728845827,909346712
1066,,258,,-3212755384105431806,909346712
1067,,245,,-1578318155278251006,909346712
1068,,262,,-1651501649225905150,909346712
1069,,276,,-3614666466477601791,909346712
1070,,232,,5017432197425073411,909346712
1071,,216,,-5877971569834390269,909346712
1072,,263,,3556489107368250625,909346712
1073,,225,,8867446928870214659,909346712
1074,,266,,4364691726434700544,909346712
1075,,227,,8668092276616334337,909346712
1076,,214,,7816700840810449920,909346712
1077,,211,,-8997717066392924928,909346712
1078,,255,,4075845623767501825,909346712
1079,,280,,-925190656191099646,909346712
965,,120,,4529073112829267202,909346712
966,,147,,-4300744130025485056,909346712
967,,193,,-8111387549109842944,909346712
968,,132,,1033540930174323714,909346712
969,,113,,4394545666143947778,909346712
970,,108,,-3141120002534470397,909346712
971,,103,,6974510118306385153,909346712
972,,133,,-3153100281231241981,909346712
973,,180,,-960040776747184896,909346712
974,,155,,-2265891154644300798,909346712
975,,175,,172033987391851521,909346712
976,,192,,5682891818922544130,909346712
977,,142,,2724537037138824450,909346712
978,,194,,4092100803668544513,909346712
979,,127,,5395646605191089409,909346712
980,,112,,6468453294550682626,909346712
981,,161,,-2284274989060387837,909346712
982,,156,,431888167453985794,909346712
983,,125,,-8639364236674987006,909346712
984,,123,,-1174929329283920896,909346712
985,,104,,5437516007978306816,909346712
986,,197,,4934062827760192771,909346712
987,,188,,-78971323084632831,909346712
988,,153,,-551356702754993150,909346712
989,,140,,7842561354291743744,909346712
990,,116,,-5256650743122096894,909346712
991,,121,,5060673790718118914,909346712
992,,146,,4684887104625970434,909346712
993,,114,,3248361968793291776,909346712
994,,172,,-2529897090611213309,909346712
995,,185,,6961984481841515778,909346712
996,,102,,-2468623506618577918,909346712
997,,135,,-3632416982199235325,909346712
998,,195,,-5606541731360470013,909346712
999,,174,,426276260110798082,909346712
1000,,124,,4185656049052486657,909346712
1001,,176,,6916983669937474561,909346712
1002,,152,,5457342401646103555,909346712
1003,,100,,-8434520822368039678,909346712
1004,,177,,-1021015293578638079,909346712
1005,,171,,2664600459283598593,909346712
1006,,162,,-6231433771842138878,909346712
1007,,115,,2333040528902589440,909346712
1008,,191,,-7476116118854759165,909346712
1009,,109,,-4177352537111720959,909346712
1010,,189,,-5728191697854657280,909346712
1011,,198,,-6539684055712199423,909346712
1012,,179,,7270780123479936258,909346712
1013,,169,,6679418789598399745,909346712
1014,,164,,-4279897389565146111,909346712
1015,,144,,976999644229733635,909346712
1016,,131,,-1481350025805100029,909346712
1017,,168,,-5497153518531965695,909346712
1018,,150,,7144292305820257537,909346712
1019,,186,,-8056675850511250429,909346712
1020,,178,,-6713406892898906878,909346712
1021,,101,,100521751125495041,909346712
1022,,148,,3912167924806650883,909346712
1023,,182,,-4947907878042924031,909346712
1024,,151,,4664022771973819393,909346712
1025,,181,,599471331716107520,909346712
1026,,145,,-3206281459647050751,909346712
1027,,118,,980623634553310211,909346712
1028,,154,,-1959417681562629117,909346712
1029,,119,,-6526454731807388416,909346712
1030,,159,,6957691988446547200,909346712
1031,,122,,6883488147713363201,909346712
1032,,190,,-8959647575797920768,909346712
1033,,139,,-7417710061187756800,909346712
1034,,106,,2011332222712548608,909346712
1035,,143,,-8073757863155987198,909346712
1036,,136,,254998736781118723,909346712
1037,,128,,-2805689791225328381,909346712
1038,,137,,5393975347518442753,909346712
1039,,173,,-2840047330572497662,909346712
1040,,134,,-7781991457613804542,909346712
1041,,196,,-7593596737260483326,909346712
1042,,105,,4533541528085466368,909346712
1043,,184,,3358330723759492355,909346712
1044,,138,,-1211784959044219646,909346712
1080,,207,,4202491771104464129,909346712
1081,,293,,121773111866493954,909346712
1082,,259,,5672952233814134018,909346712
1083,,267,,1821283836873608194,909346712
1084,,283,,6117841026689600771,909346712
1085,,218,,5823611715093728258,909346712
1086,,201,,6266829250300546307,909346712
1087,,226,,6091575892922403840,909346712
1088,,294,,2672253060212460545,909346712
1089,,284,,5931434223359888385,909346712
1090,,295,,-5029447660353876734,909346712
1091,,274,,2771490581690780672,909346712
1092,,222,,8731564883868716291,909346712
1093,,215,,-8410138052513231869,909346712
1094,,244,,-5009832372918219776,909346712
1095,,239,,-6114269812785345536,909346712
1096,,281,,-2813940526476686078,909346712
1097,,288,,-1340806051492918271,909346712
1098,,285,,2888373065767980035,909346712
1099,,264,,-1216657994577802240,909346712
1100,,257,,5217807196472347904,909346712
1101,,270,,-6891862028135035903,909346712
1102,,247,,3395573381616897027,909346712
1103,,286,,8287274225311288321,909346712
1104,,268,,5428596769654574083,909346712
1105,,217,,3889579557934468352,909346712
1106,,290,,-3087833271007769598,909346712
1107,,206,,-1098895901197661182,909346712
1108,,241,,7175536028237237248,909346712
1109,,240,,6596929029236067331,909346712
1110,,213,,427754003737349123,909346712
1111,,242,,-2527328631441388287,909346712
1112,,252,,-3499437647886873598,909346712
1113,,271,,4138227515483229442,909346712
1114,,219,,6949810689103301889,909346712
1115,,250,,-2101756058846295040,909346712
1116,,202,,2627955935754783746,909346712
1117,,277,,7849967664622669057,909346712
1118,,253,,-6271508771646599936,909346712
1119,,256,,-4633130893148943357,909346712
1120,,224,,-1137862593286960128,909346712
1121,,220,,-3082150994913653759,909346712
1122,,204,,3539090435370454275,909346712
1123,,275,,5203786224195538177,909346712
1124,,235,,-689824799103185663,909346712
1125,,209,,3581135760016346371,909346712
1126,,223,,-7348238518495146749,909346712
1127,,234,,-6647664893648564992,909346712
1128,,254,,1455313590591032321,909346712
1129,,287,,-873434444849869568,909346712
1130,,296,,-7871781975182341118,909346712
1131,,273,,-8503394230732518400,909346712
1132,,298,,6180891421475015937,909346712
1133,,282,,3547886528393448707,909346712
1134,,265,,-3509500378303034112,909346712
1135,,249,,39142614018559234,909346712
1136,,231,,7335255485332589571,909346712
1137,,208,,-5371668455480554496,909346712
1138,,230,,-2965989790463489024,909346712
1139,,237,,-5066655133835981566,909346712
1140,,251,,8033946746272877571,909346712
1141,,229,,3846654623985569024,909346712
1142,,260,,9204653950974037250,909346712
1143,,278,,-4960222408271590399,909346712
1144,,221,,2487781397356088578,909346712
1177,,345,,-8439517003201180416,909346712
1178,,335,,4993401271291546882,909346712
1179,,367,,-4152389225107419903,909346712
1180,,338,,6666136689135520770,909346712
1181,,316,,-218811609950450685,909346712
1182,,381,,-2493534042048557821,909346712
1183,,362,,-5170800875217875711,909346712
1184,,365,,-8279269780520235776,909346712
1185,,332,,-7252924054508205054,909346712
1186,,378,,-5360339087657661181,909346712
1187,,323,,-5836489195137856256,909346712
1188,,355,,-605681373250581247,909346712
1189,,321,,397126007840771328,909346712
1190,,324,,-4990551337005544192,909346712
1191,,383,,7633249524741442561,909346712
1192,,391,,4549902261109591042,909346712
1193,,305,,7903905307036224515,909346712
1194,,374,,-653039538085491712,909346712
1195,,382,,-6716802184801088254,909346712
1196,,309,,-4385573651128251389,909346712
1197,,315,,-4036104875355010047,909346712
1198,,373,,6337215586663468032,909346712
1199,,303,,-8149914436536562430,909346712
1200,,350,,8948423761236921344,909346712
1201,,352,,-3389873513198908415,909346712
1202,,339,,1183795791187610880,909346712
1203,,314,,-9066731212242809597,909346712
1204,,351,,7644666853488004352,909346712
1205,,306,,-5749742125755134973,909346712
1206,,342,,-2935537716413199101,909346712
1207,,375,,-3320173272087393023,909346712
1208,,310,,-6916930893241643775,909346712
1209,,330,,-9168396455395914752,909346712
1210,,318,,-6169614830079046653,909346712
1211,,311,,2158631596467621120,909346712
1212,,336,,-6043478856135471869,909346712
1213,,398,,7698076730314984451,909346712
1214,,302,,-1882064839514583808,909346712
1215,,388,,9027729335928556802,909346712
1216,,384,,-4203019536539841279,909346712
1217,,329,,-1982692143693362174,909346712
1218,,379,,-7639019761621136125,909346712
1219,,340,,-284360095149650688,909346712
1220,,380,,-5100449723229926397,909346712
1221,,322,,2912351215350844417,909346712
1222,,393,,-4266421775048045568,909346712
1223,,308,,-372057142579950335,909346712
1224,,376,,-1513983530906481408,909346712
1225,,394,,5062538562449247490,909346712
1226,,377,,-2006001790197297917,909346712
1227,,399,,8754821753817598976,909346712
1228,,364,,8518242035893931009,909346712
1229,,326,,-6506997774037349374,909346712
1230,,300,,6246404722305338626,909346712
1231,,344,,1397153823536516354,909346712
846,,2,,-5122052927701971968,909346712
847,,99,,-8205998325660513277,909346712
848,,81,,-4704132956028596991,909346712
849,,40,,5920439107075378176,909346712
850,,7,,-29695609983202303,909346712
851,,74,,5463183007414684931,909346712
852,,69,,-8079334586140324863,909346712
853,,1,,5203205682047880450,909346712
854,,39,,-2648486016738718719,909346712
855,,38,,2931139670037367811,909346712
856,,80,,-3713411406747923200,909346712
857,,22,,924803628229463041,909346712
858,,84,,-2027622586861089789,909346712
859,,6,,5654638768135343360,909346712
860,,36,,-4055614609686524672,909346712
861,,50,,-4649315704312558334,909346712
862,,67,,-5737357226790286334,909346712
863,,63,,-4024441256017720320,909346712
864,,85,,6813576800365448193,909346712
865,,28,,-645263791858512638,909346712
866,,21,,6373033277444787459,909346712
867,,30,,1654228438193540352,909346712
868,,75,,-4825888475642065918,909346712
869,,49,,-5500671955745960701,909346712
870,,54,,-6281923345795904509,909346712
871,,88,,4826732900696001539,909346712
872,,10,,6586901483184131073,909346712
873,,61,,-3557773336814744319,909346712
874,,96,,8487860330588081409,909346712
875,,42,,-3196658533879968511,909346712
876,,58,,-7115106869043524606,909346712
877,,68,,2591979915291004162,909346712
878,,31,,6286215839314873600,909346712
879,,65,,-1458638513622348542,909346712
880,,3,,-5096368336075486206,909346712
881,,16,,-5070771705380598782,909346712
882,,59,,548172517208100098,909346712
883,,92,,-9088545522950075391,909346712
884,,24,,-160599066334786301,909346712
885,,93,,2518057549530139904,909346712
886,,70,,2093135887816264961,909346712
887,,41,,-76913037322023677,909346712
888,,86,,6265333914481855746,909346712
889,,60,,-3011465591392629501,909346712
890,,51,,5475691051687414786,909346712
891,,66,,8757003184880749824,909346712
892,,25,,-5179368269831336702,909346712
893,,64,,478560237029362947,909346712
894,,82,,9108811721395997953,909346712
895,,44,,3757022436079963392,909346712
896,,62,,-8652822259000865790,909346712
897,,20,,-4491408242379453440,909346712
898,,76,,3522905624199957504,909346712
899,,57,,2458859843492056321,909346712
900,,34,,2899807986693377283,909346712
901,,94,,-3099461705985815294,909346712
902,,73,,2313583571134319617,909346712
903,,53,,6764934405954080002,909346712
904,,37,,-9172460250380301309,909346712
905,,71,,7538392457581104128,909346712
906,,17,,-4164158397580767999,909346712
907,,14,,-4104538479078274045,909346712
908,,55,,-2972059094653531133,909346712
909,,87,,2158578819898871041,909346712
910,,11,,-9017525867888702462,909346712
911,,79,,976823722367388930,909346712
912,,45,,8380460034787970305,909346712
913,,43,,-7462728465281577984,909346712
914,,32,,7127016779121364227,909346712
915,,46,,-5351525402464089085,909346712
916,,5,,2615131232123096322,909346712
917,,77,,-1076061243718562816,909346712
918,,35,,2932406307434466563,909346712
919,,97,,8131495417887132929,909346712
920,,56,,-4659114551939953408,909346712
921,,78,,3947792101546855683,909346712
922,,52,,2241596345841814787,909346712
923,,83,,-8996468021189669632,909346712
924,,47,,8315843935443225600,909346712
925,,90,,4810530497349880835,909346712
926,,26,,5204489911629319425,909346712
927,,29,,1568906335873862656,909346712
928,,27,,-7651000040327410431,909346712
929,,8,,8321174367812848643,909346712
930,,95,,-2968136037163332352,909346712
931,,19,,2674188200671775746,909346712
932,,48,,7875441150005414914,909346712
933,,13,,-8384101617169265407,909346712
934,,4,,-4868074537777165311,909346712
935,,33,,1404771240079985664,909346712
936,,18,,-119257429132768255,909346712
937,,12,,2670704947839831299,909346712
938,,91,,-516506582200087296,909346712
939,,23,,-3291779483825599487,909346712
940,,72,,5113995706618809603,909346712
941,,89,,7418290603458170114,909346712
942,,15,,8016530482083925248,909346712
943,,98,,453227489127566592,909346712
944,,9,,-6466307047726969854,909346712
945,,157,,-7605629792518665216,909346712
946,,166,,775498745275813121,909346712
947,,158,,-8098193409575220224,909346712
948,,107,,-5925892684626850813,909346712
949,,110,,5952245779446631424,909346712
950,,129,,-6654719360256439040,909346712
951,,117,,-453895992065192701,909346712
952,,163,,-274244588181124096,909346712
953,,199,,-6237204008867066878,909346712
954,,167,,5795886429884451841,909346712
955,,126,,7019985919229562112,909346712
956,,160,,-8024394189118436349,909346712
957,,183,,-1787401286421836800,909346712
958,,149,,-8141206304453751807,909346712
959,,111,,-4059502482796311296,909346712
960,,187,,-1219701442765452029,909346712
961,,141,,5716844737991478531,909346712
962,,165,,-8617866585322877693,909346712
963,,170,,-8292974093460632573,909346712
964,,130,,-930169244846191357,909346712
1232,,328,,-7654061080691536896,909346712
1233,,356,,-1233511308802519805,909346712
1234,,395,,-5586293125217317886,909346712
1235,,347,,772666403327773698,909346712
1236,,333,,-2569549877945299711,909346712
1237,,354,,2168184153490853121,909346712
1238,,390,,-4636121564767580927,909346712
1239,,337,,-7330294488729908221,909346712
1240,,360,,-1976974683229254655,909346712
1241,,358,,-3026225435475899392,909346712
1242,,359,,7936345298100423681,909346712
1243,,327,,5911273578155543552,909346712
1244,,385,,-6530659264263549694,909346712
1245,,312,,7861736837090315520,909346712
1246,,304,,422722638535527682,909346712
1247,,301,,-64334624291484414,909346712
1248,,363,,-611152543111508990,909346712
1249,,389,,-5992602254098101246,909346712
1250,,369,,-4304825517180580605,909346712
1251,,343,,97249604528508161,909346712
1252,,397,,5636254933725088769,909346712
1253,,370,,-6742979357637735423,909346712
1254,,368,,-8656974014899155967,909346712
1255,,357,,-2926460148415329021,909346712
1256,,319,,-2683512059140764415,909346712
1257,,317,,-4620464519189885695,909346712
1258,,313,,5712094847765122306,909346712
1259,,307,,-1382921744876434173,909346712
1260,,341,,-5019648812727989246,909346712
1261,,387,,-2680345465651393278,909346712
1262,,366,,4779110853082024962,909346712
1263,,392,,6430542133629946881,909346712
1264,,372,,-6367949135543006205,909346712
1265,,361,,-7443517798107771646,909346712
1266,,386,,7846449227415424003,909346712
1267,,320,,5018558097338338560,909346712
1268,,349,,-5540359927455216640,909346712
1269,,371,,-5986286659307041535,909346712
1270,,334,,7375647144498302211,909346712
1271,,396,,188517865727593731,909346712
1272,,331,,5699182183209700608,909346712
1273,,353,,7704022889200159744,909346712
1274,,348,,3226776356527344898,909346712
1275,,346,,9083742856292994307,909346712
1276,,325,,-352072419231462144,909346712
1309,,410,,5892502715651001347,909346712
1310,,431,,-4806748177215910910,909346712
1311,,426,,4712647574212447491,909346712
1312,,405,,995893652050873600,909346712
1313,,458,,-7017698934901895934,909346712
1314,,442,,-408068347411493887,909346712
1315,,413,,8300573917974039808,909346712
1316,,485,,6580058122823928832,909346712
1317,,465,,9084112292204252417,909346712
1318,,478,,5303920947164089344,909346712
1319,,489,,3209694343882345729,909346712
1320,,482,,-7571606504695853822,909346712
1321,,432,,-1218593135038362621,909346712
1322,,463,,-2332917383462319103,909346712
1323,,422,,-1723330544832869119,909346712
1324,,466,,2984074557858188291,909346712
1325,,496,,-5173527664053318654,909346712
1326,,418,,-1158902847783629568,909346712
1327,,401,,-8462738688778302462,909346712
1328,,483,,3109031855330692096,909346712
1329,,453,,-6273725387083608831,909346712
1330,,470,,4842337169734896897,909346712
1331,,433,,-2922361169066980350,909346712
1332,,497,,1032661320883571970,909346712
1333,,441,,3024044004555492611,909346712
1334,,493,,-7090565769501012991,909346712
1335,,438,,-2573684041665082366,909346712
1336,,439,,1360984289031490817,909346712
1337,,457,,-4009505490050085629,909346712
1338,,402,,-4808349066145756159,909346712
1339,,409,,4660961731609627648,909346712
1340,,447,,4261619108407151873,909346712
1341,,487,,146965122287733761,909346712
1342,,468,,-4007799048002728701,909346712
1343,,416,,4094493340979956736,909346712
1344,,461,,-2146844831665681152,909346712
1345,,449,,4559490002506681347,909346712
1346,,476,,-5015796123977446144,909346712
1347,,404,,3139272823141895169,909346712
1348,,477,,232269632421825794,909346712
1349,,454,,6712368954067651841,909346712
1350,,430,,-603587903106446077,909346712
1351,,406,,-4062475562234672128,909346712
1352,,484,,2604364814279183616,909346712
1353,,499,,4406121324571003904,909346712
1354,,455,,-6841777074459636736,909346712
1355,,423,,5652193454287949056,909346712
1356,,469,,4996550272595004416,909346712
1357,,444,,7969629714105765121,909346712
1358,,488,,9017772158631611650,909346712
1359,,411,,1015016358281940224,909346712
1360,,471,,3348971680791727107,909346712
1361,,403,,-4839856671346258685,909346712
1362,,498,,6511184714459188227,909346712
1363,,467,,-6460466441947902975,909346712
1364,,400,,-6852543492320785406,909346712
1365,,427,,-1977924661268902654,909346712
1366,,474,,8305833981601254659,909346712
1367,,417,,401207395001699330,909346712
1368,,481,,-4894005419993723904,909346712
1369,,415,,-4746459755639993344,909346712
1370,,491,,8277721668302146817,909346712
1371,,459,,6837027184375368706,909346712
1372,,425,,2988138352838184193,909346712
1373,,462,,7702439592458128387,909346712
1374,,419,,-3135437726433080062,909346712
1375,,460,,-1621119943916122879,909346712
1376,,440,,-605347121709118206,909346712
1377,,451,,-3656359947399001087,909346712
1378,,472,,-4050935088187307006,909346712
1379,,414,,2048979500855463169,909346712
1380,,492,,3530575817332296962,909346712
1381,,424,,2029768833692470274,909346712
1382,,412,,-5910640259310744318,909346712
1383,,479,,-1152815951413834496,909346712
1384,,443,,-8779855434414486527,909346712
1385,,494,,7088190824529857537,909346712
1386,,450,,1750862316143905792,909346712
1387,,464,,-379973626299085823,909346712
1388,,429,,3540532994633960706,909346712
1389,,437,,7597326280847461632,909346712
1390,,435,,4308291177977875458,909346712
1391,,408,,-5566625061216908287,909346712
1392,,445,,149146553357372419,909346712
1393,,448,,-582160620504085245,909346712
1394,,436,,8196903165613903106,909346712
1395,,456,,-5120979804334977789,909346712
1396,,495,,-6947875548490691328,909346712
1397,,420,,-8926116869183435520,909346712
1398,,452,,5027424559101578243,909346712
1399,,421,,6940258132085181440,909346712
1400,,446,,-3235765963442221821,909346712
1401,,428,,2463644918110883075,909346712
1402,,490,,-8268837614197797886,909346712
1403,,480,,4158528898185694467,909346712
1404,,486,,2192179895257402627,909346712
1405,,473,,-1670553986703094781,909346712
1406,,434,,1669146611971853570,909346712
1407,,475,,5956995669689568259,909346712
1408,,407,,2051284077225905155,909346712
1441,,500,,4193027175021939968,909346712
1442,,559,,4352236458720168962,909346712
1443,,517,,696457053392276737,909346712
1444,,560,,-7564041864697476093,909346712
1445,,595,,7747651510594178049,909346712
1446,,568,,-2954273394543883007,909346712
1447,,587,,4038075200344952067,909346712
1448,,511,,5475655867337084160,909346712
1449,,513,,-1047825785100170239,909346712
1450,,550,,8784446995124259842,909346712
1451,,505,,4941856166186716163,909346712
1452,,555,,7035994808539810819,909346712
1453,,546,,2052234055278857473,909346712
1454,,502,,-6100512723288126462,909346712
1455,,586,,3948601342119119873,909346712
1456,,573,,-4307024540429316864,909346712
1457,,553,,7560171583920606208,909346712
1458,,535,,-5312277235385103357,909346712
1459,,533,,2540839430474501379,909346712
1460,,531,,-6063182104504300543,909346712
1461,,541,,1097541303015377922,909346712
1462,,600,,-2119189915205759997,909346712
1463,,510,,-7453809226943624192,909346712
1464,,562,,-6815283242270651133,909346712
1465,,528,,-7947938548557083648,909346712
1466,,532,,9202261413680909570,909346712
1467,,556,,6525364016416885762,909346712
1468,,603,,772121045571472643,909346712
1469,,593,,7044667756261280771,909346712
1470,,524,,478912080769584385,909346712
1471,,514,,2289447091902418176,909346712
1472,,542,,-885133248561476608,909346712
1473,,501,,3496235870176480515,909346712
1474,,574,,4078062239220173824,909346712
1475,,596,,9018634175751523585,909346712
1476,,601,,8147785782178942211,909346712
1477,,572,,2470611423786896641,909346712
1478,,552,,-4253069305836663806,909346712
1479,,602,,-6617248003972068350,909346712
1480,,564,,6036090138152733955,909346712
1481,,582,,-5147016239682155519,909346712
1482,,563,,-5262016359850504957,909346712
1483,,583,,-7387275579317220096,909346712
1484,,515,,-7425749690202256384,909346712
1485,,567,,-4441499210553488126,909346712
1486,,526,,-1414957115662136319,909346712
1487,,521,,7042398364261944321,909346712
1488,,575,,-8672560691727561727,909346712
1489,,598,,-7114983723722339070,909346712
1490,,507,,5895405426355473666,909346712
1491,,547,,3019118192466726145,909346712
1492,,571,,2963896320466160642,909346712
1493,,551,,4998503005254323459,909346712
1494,,509,,-5045438957461107710,909346712
1495,,604,,-6860706266637267712,909346712
1496,,508,,-2826606900422046718,909346712
1497,,588,,-9184669227481494526,909346712
1498,,506,,5373797110138080515,909346712
1499,,529,,-7545886728694854399,909346712
1500,,557,,-8324059486185845759,909346712
1501,,543,,7590711618896530688,909346712
1502,,540,,3872356807800982528,909346712
1503,,518,,-7700187792494359552,909346712
1504,,539,,-8098650806398415870,909346712
1505,,578,,1657518177000230144,909346712
1506,,558,,-85392470979179263,909346712
1507,,577,,2110692889498356739,909346712
1508,,566,,7911856975135771651,909346712
1509,,527,,1208055415752035586,909346712
1510,,525,,-7118713267164279550,909346712
1511,,544,,-5328725929331127040,909346712
1512,,565,,6303297851979664641,909346712
1513,,599,,-4264644964253103102,909346712
1514,,580,,-5312048536961479423,909346712
1515,,554,,-2497281177670448128,909346712
1516,,534,,-4801945510422574080,909346712
1517,,538,,4544694974045752321,909346712
1518,,549,,-5540483072746124030,909346712
1519,,548,,-3129245276942889726,909346712
1520,,589,,8200667893430619393,909346712
1521,,590,,-6331251835448718333,909346712
1522,,519,,773581197012700416,909346712
1523,,536,,3445535189993262081,909346712
1524,,569,,3270141095128337409,909346712
1525,,530,,2919757525682621443,909346712
1526,,504,,7872169003421273346,909346712
1527,,516,,-3062236640302265342,909346712
1528,,523,,-7332669433835680510,909346712
1529,,597,,1997364027000556544,909346712
1530,,561,,-2624085654676697854,909346712
1531,,522,,59567142024383491,909346712
1532,,585,,2761445443468397571,909346712
1533,,581,,-523701786277573631,909346712
1534,,591,,-4462222805716235264,909346712
1535,,520,,-6416063764363866880,909346712
1536,,592,,-7438116996988924925,909346712
1537,,503,,5242260335083064577,909346712
1538,,537,,-905469815626068733,909346712
1539,,545,,-607634105894040320,909346712
1540,,579,,8752200518104255489,909346712
1541,,570,,-6693967527310324736,909346712
1542,,512,,2445964771134082050,909346712
1543,,584,,4740918217187134467,909346712
